Constructor,D.O.B,Driver,Grid Pos,Nationality,Podium,Points,Round,Season,Status,Time,Track,URL
red_bull,1971-03-27,coulthard,13,British,10,0.0,12,2007,Finished,5273170.0,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
williams,1974-02-15,wurz,14,Austrian,11,0.0,12,2007,Finished,5281789.0,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
toyota,1975-06-30,ralf_schumacher,16,German,12,0.0,12,2007,+1 Lap,,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
honda,1980-01-19,button,21,British,13,0.0,12,2007,+1 Lap,,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
super_aguri,1979-04-18,davidson,11,British,14,0.0,12,2007,+1 Lap,,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
toro_rosso,1980-08-06,liuzzi,15,Italian,15,0.0,12,2007,+1 Lap,,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
toyota,1974-07-13,trulli,9,Italian,16,0.0,12,2007,+1 Lap,,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
honda,1972-05-23,barrichello,22,Brazilian,17,0.0,12,2007,+1 Lap,,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
super_aguri,1977-01-28,sato,17,Japanese,18,0.0,12,2007,+1 Lap,,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
toro_rosso,1987-07-03,vettel,18,German,19,0.0,12,2007,+1 Lap,,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
spyker,1982-07-09,yamamoto,20,Japanese,20,0.0,12,2007,+2 Laps,,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
spyker,1983-01-11,sutil,19,German,21,0.0,12,2007,Fuel pressure,,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
red_bull,1976-08-27,webber,12,Australian,22,0.0,12,2007,Hydraulics,,istanbul,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
mclaren,1981-07-29,alonso,1,Spanish,1,10.0,13,2007,Finished,4717806.0,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
mclaren,1985-01-07,hamilton,2,British,2,8.0,13,2007,Finished,4723868.0,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
ferrari,1979-10-17,raikkonen,5,Finnish,3,6.0,13,2007,Finished,4745131.0,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
bmw_sauber,1977-05-10,heidfeld,4,German,4,5.0,13,2007,Finished,4774368.0,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
bmw_sauber,1984-12-07,kubica,6,Polish,5,4.0,13,2007,Finished,4778364.0,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
williams,1985-06-27,rosberg,8,German,6,3.0,13,2007,Finished,4783616.0,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
renault,1981-10-19,kovalainen,7,Finnish,7,2.0,13,2007,Finished,4784557.0,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
honda,1980-01-19,button,10,British,8,1.0,13,2007,Finished,4779974.0,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
red_bull,1976-08-27,webber,11,Australian,9,0.0,13,2007,Finished,4783685.0,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
honda,1972-05-23,barrichello,12,Brazilian,10,0.0,13,2007,Finished,4784764.0,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
toyota,1974-07-13,trulli,9,Italian,11,0.0,13,2007,Finished,4785542.0,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
renault,1973-01-14,fisichella,15,Italian,12,0.0,13,2007,+1 Lap,,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
williams,1974-02-15,wurz,13,Austrian,13,0.0,13,2007,+1 Lap,,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
super_aguri,1979-04-18,davidson,14,British,14,0.0,13,2007,+1 Lap,,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
toyota,1975-06-30,ralf_schumacher,18,German,15,0.0,13,2007,+1 Lap,,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
super_aguri,1977-01-28,sato,17,Japanese,16,0.0,13,2007,+1 Lap,,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
toro_rosso,1980-08-06,liuzzi,19,Italian,17,0.0,13,2007,+1 Lap,,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
toro_rosso,1987-07-03,vettel,16,German,18,0.0,13,2007,+1 Lap,,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
spyker,1983-01-11,sutil,21,German,19,0.0,13,2007,+1 Lap,,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
spyker,1982-07-09,yamamoto,22,Japanese,20,0.0,13,2007,+1 Lap,,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
ferrari,1981-04-25,massa,3,Brazilian,21,0.0,13,2007,Suspension,,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
red_bull,1971-03-27,coulthard,20,British,22,0.0,13,2007,Accident,,monza,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
ferrari,1979-10-17,raikkonen,1,Finnish,1,10.0,14,2007,Finished,4839066.0,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
ferrari,1981-04-25,massa,2,Brazilian,2,8.0,14,2007,Finished,4843761.0,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
mclaren,1981-07-29,alonso,3,Spanish,3,6.0,14,2007,Finished,4853409.0,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
mclaren,1985-01-07,hamilton,4,British,4,5.0,14,2007,Finished,4862681.0,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
bmw_sauber,1977-05-10,heidfeld,6,German,5,4.0,14,2007,Finished,4890945.0,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
williams,1985-06-27,rosberg,5,German,6,3.0,14,2007,Finished,4915942.0,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
red_bull,1976-08-27,webber,7,Australian,7,2.0,14,2007,Finished,4919705.0,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
renault,1981-10-19,kovalainen,9,Finnish,8,1.0,14,2007,Finished,4924172.0,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
bmw_sauber,1984-12-07,kubica,14,Polish,9,0.0,14,2007,Finished,4924727.0,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
toyota,1975-06-30,ralf_schumacher,10,German,10,0.0,14,2007,Finished,4927640.0,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
toyota,1974-07-13,trulli,8,Italian,11,0.0,14,2007,Finished,4942719.0,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
toro_rosso,1980-08-06,liuzzi,13,Italian,12,0.0,14,2007,+1 Lap,,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
honda,1972-05-23,barrichello,17,Brazilian,13,0.0,14,2007,+1 Lap,,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
spyker,1983-01-11,sutil,19,German,14,0.0,14,2007,+1 Lap,,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
super_aguri,1977-01-28,sato,18,Japanese,15,0.0,14,2007,+1 Lap,,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
super_aguri,1979-04-18,davidson,20,British,16,0.0,14,2007,+1 Lap,,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
spyker,1982-07-09,yamamoto,21,Japanese,17,0.0,14,2007,+1 Lap,,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
honda,1980-01-19,button,12,British,18,0.0,14,2007,Hydraulics,,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
williams,1974-02-15,wurz,15,Austrian,19,0.0,14,2007,Fuel pressure,,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
red_bull,1971-03-27,coulthard,11,British,20,0.0,14,2007,Hydraulics,,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
toro_rosso,1987-07-03,vettel,16,German,21,0.0,14,2007,Steering,,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
renault,1973-01-14,fisichella,22,Italian,22,0.0,14,2007,Suspension,,spa,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
mclaren,1985-01-07,hamilton,1,British,1,10.0,15,2007,Finished,7234579.0,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
renault,1981-10-19,kovalainen,11,Finnish,2,8.0,15,2007,Finished,7242956.0,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
ferrari,1979-10-17,raikkonen,3,Finnish,3,6.0,15,2007,Finished,7244057.0,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
red_bull,1971-03-27,coulthard,12,British,4,5.0,15,2007,Finished,7254876.0,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
renault,1973-01-14,fisichella,10,Italian,5,4.0,15,2007,Finished,7273443.0,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
ferrari,1981-04-25,massa,4,Brazilian,6,3.0,15,2007,Finished,7283621.0,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
bmw_sauber,1984-12-07,kubica,9,Polish,7,2.0,15,2007,Finished,7283864.0,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
spyker,1983-01-11,sutil,20,German,8,1.0,15,2007,Finished,7294708.0,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
toro_rosso,1980-08-06,liuzzi,14,Italian,9,0.0,15,2007,Finished,7315201.0,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
honda,1972-05-23,barrichello,17,Brazilian,10,0.0,15,2007,Finished,7322921.0,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
honda,1980-01-19,button,6,British,11,0.0,15,2007,Suspension,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
spyker,1982-07-09,yamamoto,22,Japanese,12,0.0,15,2007,+1 Lap,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
toyota,1974-07-13,trulli,13,Italian,13,0.0,15,2007,+1 Lap,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
bmw_sauber,1977-05-10,heidfeld,5,German,14,0.0,15,2007,Technical,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
super_aguri,1977-01-28,sato,21,Japanese,15,0.0,15,2007,Collision,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
toyota,1975-06-30,ralf_schumacher,15,German,16,0.0,15,2007,Puncture,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
super_aguri,1979-04-18,davidson,19,British,17,0.0,15,2007,Throttle,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
williams,1985-06-27,rosberg,16,German,18,0.0,15,2007,Electronics,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
toro_rosso,1987-07-03,vettel,8,German,19,0.0,15,2007,Collision,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
red_bull,1976-08-27,webber,7,Australian,20,0.0,15,2007,Collision,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
mclaren,1981-07-29,alonso,2,Spanish,21,0.0,15,2007,Accident,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
williams,1974-02-15,wurz,18,Austrian,22,0.0,15,2007,Collision,,fuji,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
ferrari,1979-10-17,raikkonen,2,Finnish,1,10.0,16,2007,Finished,5878395.0,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
mclaren,1981-07-29,alonso,4,Spanish,2,8.0,16,2007,Finished,5888201.0,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
ferrari,1981-04-25,massa,3,Brazilian,3,6.0,16,2007,Finished,5891286.0,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
toro_rosso,1987-07-03,vettel,17,German,4,5.0,16,2007,Finished,5931904.0,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
honda,1980-01-19,button,10,British,5,4.0,16,2007,Finished,5947061.0,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
toro_rosso,1980-08-06,liuzzi,11,Italian,6,3.0,16,2007,Finished,5952068.0,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
bmw_sauber,1977-05-10,heidfeld,8,German,7,2.0,16,2007,Finished,5952619.0,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
red_bull,1971-03-27,coulthard,5,British,8,1.0,16,2007,Finished,5959145.0,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
renault,1981-10-19,kovalainen,13,Finnish,9,0.0,16,2007,Finished,5959581.0,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
red_bull,1976-08-27,webber,7,Australian,10,0.0,16,2007,Finished,5963080.0,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
renault,1973-01-14,fisichella,18,Italian,11,0.0,16,2007,Finished,5965078.0,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
williams,1974-02-15,wurz,19,Austrian,12,0.0,16,2007,+1 Lap,,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
toyota,1974-07-13,trulli,12,Italian,13,0.0,16,2007,+1 Lap,,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
super_aguri,1977-01-28,sato,20,Japanese,14,0.0,16,2007,+1 Lap,,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
honda,1972-05-23,barrichello,16,Brazilian,15,0.0,16,2007,+1 Lap,,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
williams,1985-06-27,rosberg,15,German,16,0.0,16,2007,+2 Laps,,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
spyker,1982-07-09,yamamoto,22,Japanese,17,0.0,16,2007,+3 Laps,,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
bmw_sauber,1984-12-07,kubica,9,Polish,18,0.0,16,2007,Hydraulics,,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
mclaren,1985-01-07,hamilton,1,British,19,0.0,16,2007,Spun off,,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
toyota,1975-06-30,ralf_schumacher,6,German,20,0.0,16,2007,Spun off,,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
spyker,1983-01-11,sutil,21,German,21,0.0,16,2007,Accident,,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
super_aguri,1979-04-18,davidson,14,British,22,0.0,16,2007,Brakes,,shanghai,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix
ferrari,1979-10-17,raikkonen,3,Finnish,1,10.0,17,2007,Finished,5295270.0,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
ferrari,1981-04-25,massa,1,Brazilian,2,8.0,17,2007,Finished,5296763.0,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
mclaren,1981-07-29,alonso,4,Spanish,3,6.0,17,2007,Finished,5352289.0,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
williams,1985-06-27,rosberg,10,German,4,5.0,17,2007,Finished,5358118.0,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
bmw_sauber,1984-12-07,kubica,7,Polish,5,4.0,17,2007,Finished,5366227.0,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
bmw_sauber,1977-05-10,heidfeld,6,German,6,3.0,17,2007,Finished,5366587.0,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
mclaren,1985-01-07,hamilton,2,British,7,2.0,17,2007,+1 Lap,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
toyota,1974-07-13,trulli,8,Italian,8,1.0,17,2007,+1 Lap,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
red_bull,1971-03-27,coulthard,9,British,9,0.0,17,2007,+1 Lap,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
williams,1985-01-11,nakajima,19,Japanese,10,0.0,17,2007,+1 Lap,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
toyota,1975-06-30,ralf_schumacher,15,German,11,0.0,17,2007,+1 Lap,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
super_aguri,1977-01-28,sato,18,Japanese,12,0.0,17,2007,+2 Laps,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
toro_rosso,1980-08-06,liuzzi,14,Italian,13,0.0,17,2007,+2 Laps,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
super_aguri,1979-04-18,davidson,20,British,14,0.0,17,2007,+3 Laps,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
spyker,1983-01-11,sutil,21,German,15,0.0,17,2007,Brakes,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
honda,1972-05-23,barrichello,11,Brazilian,16,0.0,17,2007,Engine,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
renault,1981-10-19,kovalainen,17,Finnish,17,0.0,17,2007,Accident,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
toro_rosso,1987-07-03,vettel,13,German,18,0.0,17,2007,Hydraulics,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
honda,1980-01-19,button,16,British,19,0.0,17,2007,Engine,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
red_bull,1976-08-27,webber,5,Australian,20,0.0,17,2007,Gearbox,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
spyker,1982-07-09,yamamoto,22,Japanese,21,0.0,17,2007,Collision,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
renault,1973-01-14,fisichella,12,Italian,22,0.0,17,2007,Collision,,interlagos,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
mclaren,1985-01-07,hamilton,1,British,1,10.0,1,2008,Finished,5690616.0,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
bmw_sauber,1977-05-10,heidfeld,5,German,2,8.0,1,2008,Finished,5696094.0,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
williams,1985-06-27,rosberg,7,German,3,6.0,1,2008,Finished,5698779.0,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
renault,1981-07-29,alonso,11,Spanish,4,5.0,1,2008,Finished,5707797.0,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
mclaren,1981-10-19,kovalainen,3,Finnish,5,4.0,1,2008,Finished,5708630.0,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
williams,1985-01-11,nakajima,13,Japanese,6,3.0,1,2008,+1 Lap,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
toro_rosso,1979-02-28,bourdais,17,French,7,2.0,1,2008,Engine,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
ferrari,1979-10-17,raikkonen,15,Finnish,8,1.0,1,2008,Engine,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
bmw_sauber,1984-12-07,kubica,2,Polish,9,0.0,1,2008,Collision,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
toyota,1982-03-18,glock,18,German,10,0.0,1,2008,Accident,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
super_aguri,1977-01-28,sato,19,Japanese,11,0.0,1,2008,Transmission,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
renault,1985-07-25,piquet_jr,20,Brazilian,12,0.0,1,2008,Clutch,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
ferrari,1981-04-25,massa,4,Brazilian,13,0.0,1,2008,Engine,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
red_bull,1971-03-27,coulthard,8,British,14,0.0,1,2008,Collision,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
toyota,1974-07-13,trulli,6,Italian,15,0.0,1,2008,Electrical,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
force_india,1983-01-11,sutil,22,German,16,0.0,1,2008,Hydraulics,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
red_bull,1976-08-27,webber,14,Australian,17,0.0,1,2008,Collision,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
honda,1980-01-19,button,12,British,18,0.0,1,2008,Collision,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
super_aguri,1979-04-18,davidson,21,British,19,0.0,1,2008,Collision,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
toro_rosso,1987-07-03,vettel,9,German,20,0.0,1,2008,Collision,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
force_india,1973-01-14,fisichella,16,Italian,21,0.0,1,2008,Collision,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
honda,1972-05-23,barrichello,10,Brazilian,22,0.0,1,2008,Disqualified,,albert_park,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
ferrari,1979-10-17,raikkonen,2,Finnish,1,10.0,2,2008,Finished,5478555.0,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
bmw_sauber,1984-12-07,kubica,4,Polish,2,8.0,2,2008,Finished,5498125.0,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
mclaren,1981-10-19,kovalainen,8,Finnish,3,6.0,2,2008,Finished,5517005.0,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
toyota,1974-07-13,trulli,3,Italian,4,5.0,2,2008,Finished,5524387.0,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
mclaren,1985-01-07,hamilton,9,British,5,4.0,2,2008,Finished,5525103.0,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
bmw_sauber,1977-05-10,heidfeld,5,German,6,3.0,2,2008,Finished,5528388.0,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
red_bull,1976-08-27,webber,6,Australian,7,2.0,2,2008,Finished,5546685.0,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
renault,1981-07-29,alonso,7,Spanish,8,1.0,2,2008,Finished,5548596.0,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
red_bull,1971-03-27,coulthard,12,British,9,0.0,2,2008,Finished,5554775.0,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
honda,1980-01-19,button,11,British,10,0.0,2,2008,Finished,5564769.0,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
renault,1985-07-25,piquet_jr,13,Brazilian,11,0.0,2,2008,Finished,5570757.0,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
force_india,1973-01-14,fisichella,17,Italian,12,0.0,2,2008,+1 Lap,,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
honda,1972-05-23,barrichello,14,Brazilian,13,0.0,2,2008,+1 Lap,,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
williams,1985-06-27,rosberg,16,German,14,0.0,2,2008,+1 Lap,,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
super_aguri,1979-04-18,davidson,21,British,15,0.0,2,2008,+1 Lap,,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
super_aguri,1977-01-28,sato,19,Japanese,16,0.0,2,2008,+2 Laps,,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
williams,1985-01-11,nakajima,22,Japanese,17,0.0,2,2008,+2 Laps,,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
toro_rosso,1987-07-03,vettel,15,German,18,0.0,2,2008,Engine,,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
ferrari,1981-04-25,massa,1,Brazilian,19,0.0,2,2008,Spun off,,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
force_india,1983-01-11,sutil,20,German,20,0.0,2,2008,Hydraulics,,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
toyota,1982-03-18,glock,10,German,21,0.0,2,2008,Collision,,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
toro_rosso,1979-02-28,bourdais,18,French,22,0.0,2,2008,Spun off,,sepang,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
ferrari,1981-04-25,massa,2,Brazilian,1,10.0,3,2008,Finished,5466970.0,bahrain,http://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix
ferrari,1979-10-17,raikkonen,4,Finnish,2,8.0,3,2008,Finished,5470309.0,bahrain,http://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix
